Release_Date,Title,Popularity,Vote_Count,Vote_Average,Original_Language,Genre,Languages
22-12-1989,Möbius,14.613,172,5.7,fr,Thriller,French
22-12-1989,Towa no Quon 6: Eternal Quon,14.612,8,6,ja,Animation,Japanese
22-12-1989,Towa no Quon 6: Eternal Quon,14.612,8,6,ja,Action,Japanese
22-12-1989,Towa no Quon 6: Eternal Quon,14.612,8,6,ja,Fantasy,Japanese
22-12-1989,Towa no Quon 6: Eternal Quon,14.612,8,6,ja,Science Fiction,Japanese
20-12-1989,The Sex Trip,14.611,42,5.2,en,Comedy,English
20-12-1989,The Sex Trip,14.611,42,5.2,en,Fantasy,English
16-12-1989,The Ladykillers,14.611,337,7.2,en,Comedy,English
16-12-1989,The Ladykillers,14.611,337,7.2,en,Crime,English
15-12-1989,Wimbledon,14.609,799,6.2,en,Comedy,English
15-12-1989,Wimbledon,14.609,799,6.2,en,Romance,English
14-12-1989,The Convent,14.608,87,5.7,en,History,English
14-12-1989,The Convent,14.608,87,5.7,en,Horror,English
13-12-1989,The Music of Silence,14.607,70,7.2,it,Drama,Italian
08-12-1989,Los Modernos,14.606,4,4.8,es,Drama,Spanish
06-12-1989,"Kidnapping, Caucasian Style",14.606,162,8,ru,Comedy,Other
06-12-1989,"Kidnapping, Caucasian Style",14.606,162,8,ru,Romance,Other
06-12-1989,"Kidnapping, Caucasian Style",14.606,162,8,ru,Music,Other
30-11-1989,Save the Last Dance 2,14.606,194,5.5,en,Drama,English
30-11-1989,Save the Last Dance 2,14.606,194,5.5,en,Family,English
30-11-1989,Save the Last Dance 2,14.606,194,5.5,en,Romance,English
23-11-1989,Extreme Job,14.602,143,7.1,ko,Action,Korean
23-11-1989,Extreme Job,14.602,143,7.1,ko,Comedy,Korean
23-11-1989,Extreme Job,14.602,143,7.1,ko,Crime,Korean
22-11-1989,Oslo,14.601,51,6.8,en,TV Movie,English
22-11-1989,Oslo,14.601,51,6.8,en,Drama,English
22-11-1989,Oslo,14.601,51,6.8,en,History,English
17-11-1989,Gone Nutty,14.601,142,6.8,en,Animation,English
17-11-1989,Gone Nutty,14.601,142,6.8,en,Comedy,English
17-11-1989,Tristan & Isolde,14.601,673,6.7,en,Drama,English
17-11-1989,Tristan & Isolde,14.601,673,6.7,en,Romance,English
17-11-1989,Tristan & Isolde,14.601,673,6.7,en,Adventure,English
17-11-1989,Tristan & Isolde,14.601,673,6.7,en,Action,English
15-11-1989,Appleseed,14.598,269,6.7,ja,Animation,Japanese
15-11-1989,Appleseed,14.598,269,6.7,ja,Action,Japanese
15-11-1989,Appleseed,14.598,269,6.7,ja,Science Fiction,Japanese
10-11-1989,Support Your Local Sheriff!,14.598,126,7,en,Comedy,English
10-11-1989,Support Your Local Sheriff!,14.598,126,7,en,Western,English
27-10-1989,Looking Glass,14.596,219,4.7,en,Thriller,English
27-10-1989,Looking Glass,14.596,219,4.7,en,Mystery,English
13-10-1989,Abraham Lincoln vs. Zombies,14.594,94,4,en,Horror,English
13-10-1989,Abraham Lincoln vs. Zombies,14.594,94,4,en,Action,English
13-10-1989,Abraham Lincoln vs. Zombies,14.594,94,4,en,Thriller,English
12-10-1989,Out of the Dark,14.593,125,4.9,en,Thriller,English
12-10-1989,Out of the Dark,14.593,125,4.9,en,Horror,English
12-10-1989,Immoral Tales,14.593,159,5.9,fr,Drama,French
12-10-1989,Immoral Tales,14.593,159,5.9,fr,Romance,French
12-10-1989,Thinner,14.593,440,5.9,en,Horror,English
12-10-1989,Thinner,14.593,440,5.9,en,Thriller,English
05-10-1989,Becket,14.592,133,7.2,en,Drama,English
05-10-1989,Becket,14.592,133,7.2,en,History,English
04-10-1989,Starman,14.592,604,6.8,en,Science Fiction,English
04-10-1989,Starman,14.592,604,6.8,en,Romance,English
12-09-1989,The Rage: Carrie 2,14.59,297,5.6,en,Horror,English
12-09-1989,The Rage: Carrie 2,14.59,297,5.6,en,Thriller,English
12-09-1989,The Rage: Carrie 2,14.59,297,5.6,en,Science Fiction,English
01-09-1989,Dennis the Menace Strikes Again!,14.588,165,5.4,en,Family,English
01-09-1989,Dennis the Menace Strikes Again!,14.588,165,5.4,en,Comedy,English
25-08-1989,Last Christmas,14.587,1837,7.3,en,Comedy,English
25-08-1989,Last Christmas,14.587,1837,7.3,en,Romance,English
25-08-1989,Last Christmas,14.587,1837,7.3,en,Drama,English
18-08-1989,The Stranger,14.585,54,4.9,en,Action,English
18-08-1989,The Stranger,14.585,54,4.9,en,Drama,English
18-08-1989,The Stranger,14.585,54,4.9,en,Thriller,English
18-08-1989,The Stranger,14.585,54,4.9,en,Mystery,English
17-08-1989,Tom Jones,14.58,142,6.1,en,Adventure,English
17-08-1989,Tom Jones,14.58,142,6.1,en,Comedy,English
17-08-1989,Tom Jones,14.58,142,6.1,en,Romance,English
16-08-1989,Legend of the Fist: The Return of Chen Zhen,14.578,197,6.6,cn,Drama,Other
16-08-1989,Legend of the Fist: The Return of Chen Zhen,14.578,197,6.6,cn,Action,Other
16-08-1989,Legend of the Fist: The Return of Chen Zhen,14.578,197,6.6,cn,History,Other
16-08-1989,Legend of the Fist: The Return of Chen Zhen,14.578,197,6.6,cn,Thriller,Other
12-08-1989,The Silence of the Lambs,14.577,13012,8.3,en,Crime,English
12-08-1989,The Silence of the Lambs,14.577,13012,8.3,en,Drama,English
12-08-1989,The Silence of the Lambs,14.577,13012,8.3,en,Thriller,English
11-08-1989,Daddy Day Camp,14.576,358,4.8,en,Family,English
11-08-1989,Daddy Day Camp,14.576,358,4.8,en,Comedy,English
09-08-1989,Secondhand Lions,14.575,611,7.2,en,Family,English
09-08-1989,Secondhand Lions,14.575,611,7.2,en,Comedy,English
04-08-1989,Pizza Dare 1,14.572,2,8.5,ko,Romance,Korean
04-08-1989,The Stoning of Soraya M.,14.572,170,7.7,en,Crime,English
04-08-1989,The Stoning of Soraya M.,14.572,170,7.7,en,Drama,English
31-07-1989,Zorba the Greek,14.572,255,7.5,el,Drama,Other
29-07-1989,Young People Fucking,14.57,159,5.7,en,Comedy,English
29-07-1989,Young People Fucking,14.57,159,5.7,en,Drama,English
29-07-1989,Young People Fucking,14.57,159,5.7,en,Romance,English
28-07-1989,Recalled,14.568,37,6.8,ko,Mystery,Korean
28-07-1989,Recalled,14.568,37,6.8,ko,Thriller,Korean
28-07-1989,Team Thor: Part 1,14.567,398,7.5,en,Comedy,English
28-07-1989,Team Thor: Part 1,14.567,398,7.5,en,Science Fiction,English
15-07-1989,The Bay,14.567,556,5.7,en,Horror,English
15-07-1989,The Bay,14.567,556,5.7,en,Science Fiction,English
15-07-1989,The Bay,14.567,556,5.7,en,Thriller,English
15-07-1989,An Unfinished Life,14.566,472,6.7,en,Drama,English
07-07-1989,The Flying Deuces,14.563,108,6.4,en,Comedy,English
07-07-1989,The Flying Deuces,14.563,108,6.4,en,War,English
06-07-1989,Ivanhoe,14.562,126,6.9,en,Adventure,English
06-07-1989,Ivanhoe,14.562,126,6.9,en,Romance,English
05-07-1989,Shaft,14.562,975,5.9,en,Action,English
05-07-1989,Shaft,14.562,975,5.9,en,Adventure,English
05-07-1989,Shaft,14.562,975,5.9,en,Crime,English
05-07-1989,Shaft,14.562,975,5.9,en,Thriller,English
01-07-1989,Flying Colors,14.552,77,7.4,ja,Comedy,Japanese
01-07-1989,Flying Colors,14.552,77,7.4,ja,Drama,Japanese
29-06-1989,Munich,14.552,2012,7.1,en,Drama,English
29-06-1989,Munich,14.552,2012,7.1,en,Action,English
29-06-1989,Munich,14.552,2012,7.1,en,History,English
29-06-1989,Munich,14.552,2012,7.1,en,Thriller,English
23-06-1989,Breaking the Waves,14.551,714,7.5,da,Drama,Other
23-06-1989,Breaking the Waves,14.551,714,7.5,da,Romance,Other
23-06-1989,The Getaway,14.55,243,5.6,en,Drama,English
23-06-1989,The Getaway,14.55,243,5.6,en,Action,English
23-06-1989,The Getaway,14.55,243,5.6,en,Thriller,English
23-06-1989,The Getaway,14.55,243,5.6,en,Mystery,English
16-06-1989,"Where are you going, Aida?",14.549,152,7.6,sr,War,Other
16-06-1989,"Where are you going, Aida?",14.549,152,7.6,sr,Drama,Other
15-06-1989,Skins,14.547,392,6.6,es,Drama,Spanish
15-06-1989,Skins,14.547,392,6.6,es,Comedy,Spanish
13-06-1989,Dracula: The Original Living Vampire,14.546,5,5,en,Horror,English
13-06-1989,Dracula: The Original Living Vampire,14.546,5,5,en,Thriller,English
09-06-1989,Werckmeister Harmonies,14.546,225,7.9,hu,Drama,Other
02-06-1989,The Runaways,14.545,650,6.4,en,Music,English
02-06-1989,The Runaways,14.545,650,6.4,en,Drama,English
24-05-1989,Godzilla vs. Biollante,14.545,143,7.2,ja,Action,Japanese
24-05-1989,Godzilla vs. Biollante,14.545,143,7.2,ja,Science Fiction,Japanese
12-05-1989,Voyage of the Unicorn,14.544,46,6.8,en,Adventure,English
12-05-1989,Voyage of the Unicorn,14.544,46,6.8,en,Fantasy,English
12-05-1989,Voyage of the Unicorn,14.544,46,6.8,en,TV Movie,English
11-05-1989,A Chinese Odyssey Part One: Pandora's Box,14.544,157,7.4,cn,Fantasy,Other
11-05-1989,A Chinese Odyssey Part One: Pandora's Box,14.544,157,7.4,cn,Adventure,Other
11-05-1989,A Chinese Odyssey Part One: Pandora's Box,14.544,157,7.4,cn,Comedy,Other
11-05-1989,The Toxic Avenger,14.537,370,6.4,en,Science Fiction,English
11-05-1989,The Toxic Avenger,14.537,370,6.4,en,Action,English
11-05-1989,The Toxic Avenger,14.537,370,6.4,en,Comedy,English
11-05-1989,The Toxic Avenger,14.537,370,6.4,en,Horror,English
28-04-1989,XXY,14.537,226,6.9,es,Drama,Spanish
21-04-1989,71: Into the Fire,14.536,128,7.4,ko,War,Korean
21-04-1989,Panfilov's 28 Men,14.535,119,7,ru,History,Other
21-04-1989,Panfilov's 28 Men,14.535,119,7,ru,Action,Other
21-04-1989,Panfilov's 28 Men,14.535,119,7,ru,Drama,Other
21-04-1989,Panfilov's 28 Men,14.535,119,7,ru,War,Other
20-04-1989,Belladonna of Sadness,14.533,173,7.4,ja,Animation,Japanese
20-04-1989,Belladonna of Sadness,14.533,173,7.4,ja,Drama,Japanese
20-04-1989,Belladonna of Sadness,14.533,173,7.4,ja,Fantasy,Japanese
14-04-1989,Psycho IV – The Beginning,14.533,171,5.6,en,Horror,English
14-04-1989,Psycho IV – The Beginning,14.533,171,5.6,en,Mystery,English
14-04-1989,Psycho IV – The Beginning,14.533,171,5.6,en,Thriller,English
14-04-1989,Psycho IV – The Beginning,14.533,171,5.6,en,TV Movie,English
07-04-1989,Hellraiser: Judgment,14.532,185,5.2,en,Horror,English
07-04-1989,Sniper: Legacy,14.532,150,6,en,Thriller,English
07-04-1989,Sniper: Legacy,14.532,150,6,en,Action,English
31-03-1989,Lesbian Vampire Killers,14.53,290,5.3,en,Horror,English
31-03-1989,Lesbian Vampire Killers,14.53,290,5.3,en,Comedy,English
18-03-1989,The Last Starfighter,14.529,522,6.6,en,Adventure,English
18-03-1989,The Last Starfighter,14.529,522,6.6,en,Science Fiction,English
18-03-1989,The Last Starfighter,14.529,522,6.6,en,Action,English
18-03-1989,Carjacked,14.528,79,5.2,en,Action,English
18-03-1989,Carjacked,14.528,79,5.2,en,Thriller,English
17-03-1989,Mediterraneo,14.528,780,7.6,it,Comedy,Italian
17-03-1989,Mediterraneo,14.528,780,7.6,it,Romance,Italian
17-03-1989,Mediterraneo,14.528,780,7.6,it,War,Italian
10-03-1989,Dead Rising: Watchtower,14.526,280,5.2,en,Horror,English
10-03-1989,Dead Rising: Watchtower,14.526,280,5.2,en,Science Fiction,English
10-03-1989,Dead Rising: Watchtower,14.526,280,5.2,en,Action,English
09-03-1989,Before We Go,14.526,1454,6.7,en,Comedy,English
09-03-1989,Before We Go,14.526,1454,6.7,en,Drama,English
09-03-1989,Before We Go,14.526,1454,6.7,en,Romance,English
03-03-1989,HOUBA! On the Trail of the Marsupilami,14.526,728,5.2,fr,Adventure,French
03-03-1989,HOUBA! On the Trail of the Marsupilami,14.526,728,5.2,fr,Comedy,French
03-03-1989,HOUBA! On the Trail of the Marsupilami,14.526,728,5.2,fr,Family,French
24-02-1989,Excision,14.526,423,6.2,en,Drama,English
24-02-1989,Excision,14.526,423,6.2,en,Horror,English
17-02-1989,Man of the House,14.525,367,5.7,en,Comedy,English
17-02-1989,Man of the House,14.525,367,5.7,en,Action,English
17-02-1989,Priceless,14.525,617,6.4,fr,Drama,French
17-02-1989,Priceless,14.525,617,6.4,fr,Comedy,French
17-02-1989,Priceless,14.525,617,6.4,fr,Romance,French
16-02-1989,X-Men Origins: Wolverine,14.525,8812,6.3,en,Adventure,English
16-02-1989,X-Men Origins: Wolverine,14.525,8812,6.3,en,Action,English
16-02-1989,X-Men Origins: Wolverine,14.525,8812,6.3,en,Thriller,English
16-02-1989,X-Men Origins: Wolverine,14.525,8812,6.3,en,Science Fiction,English
10-02-1989,Going for Gold,14.524,115,6.8,en,Drama,English
10-02-1989,Going for Gold,14.524,115,6.8,en,Family,English
03-02-1989,Crayon Shin-chan: Fierceness That Invites Storm! The Adult Empire Strikes Back,14.523,34,8.1,ja,Animation,Japanese
03-02-1989,Crayon Shin-chan: Fierceness That Invites Storm! The Adult Empire Strikes Back,14.523,34,8.1,ja,Comedy,Japanese
27-01-1989,Have a Little Faith,14.522,20,6.6,en,Drama,English
27-01-1989,Have a Little Faith,14.522,20,6.6,en,TV Movie,English
12-01-1989,Body of Evidence,14.521,220,4.9,en,Drama,English
12-01-1989,Body of Evidence,14.521,220,4.9,en,Thriller,English
12-01-1989,Body of Evidence,14.521,220,4.9,en,Romance,English
01-01-1989,Gloria Bell,14.52,233,5.9,en,Drama,English
01-01-1989,Gloria Bell,14.52,233,5.9,en,Romance,English
23-12-1988,Death Saved My Life,14.519,14,7,en,Thriller,English
23-12-1988,Death Saved My Life,14.519,14,7,en,TV Movie,English
21-12-1988,House at the End of the Street,14.518,1515,5.8,en,Horror,English
21-12-1988,House at the End of the Street,14.518,1515,5.8,en,Thriller,English
20-12-1988,All Quiet on the Western Front,14.515,515,7.8,en,Drama,English
20-12-1988,All Quiet on the Western Front,14.515,515,7.8,en,War,English
14-12-1988,Suck Me Shakespeer 3,14.513,328,6.1,de,Comedy,German
11-12-1988,The Bodyguard,14.513,63,6.7,zh,Action,Chinese
09-12-1988,Come and Find Me,14.513,212,5.6,en,Drama,English
09-12-1988,Come and Find Me,14.513,212,5.6,en,Thriller,English
08-12-1988,Cruising,14.513,328,6.4,en,Crime,English
08-12-1988,Cruising,14.513,328,6.4,en,Mystery,English
08-12-1988,Cruising,14.513,328,6.4,en,Thriller,English
08-12-1988,Cruising,14.513,328,6.4,en,Horror,English
08-12-1988,Puppet Master,14.512,242,5.8,en,Horror,English
08-12-1988,Puppet Master,14.512,242,5.8,en,Fantasy,English
08-12-1988,Puppet Master,14.512,242,5.8,en,Science Fiction,English
07-12-1988,Big Top Scooby-Doo!,14.51,151,7.9,en,Family,English
07-12-1988,Big Top Scooby-Doo!,14.51,151,7.9,en,Animation,English
07-12-1988,Big Top Scooby-Doo!,14.51,151,7.9,en,Comedy,English
07-12-1988,Big Top Scooby-Doo!,14.51,151,7.9,en,Mystery,English
02-12-1988,Midnight Express,14.51,1265,7.6,en,Drama,English
02-12-1988,Midnight Express,14.51,1265,7.6,en,Crime,English
02-12-1988,Flesh + Blood,14.509,245,6.5,en,Adventure,English
02-12-1988,Flesh + Blood,14.509,245,6.5,en,Drama,English
01-12-1988,Crazy Love,14.508,10,5.1,cn,Comedy,Other
01-12-1988,Crazy Love,14.508,10,5.1,cn,Romance,Other
23-11-1988,Boarding School,14.506,185,6.4,en,Horror,English
23-11-1988,Boarding School,14.506,185,6.4,en,Mystery,English
22-11-1988,Girls Gone Dead,14.505,37,4.1,en,Horror,English
22-11-1988,Girls Gone Dead,14.505,37,4.1,en,Comedy,English
18-11-1988,Blood Quantum,14.504,110,5.8,en,Horror,English
18-11-1988,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",14.504,162,7.5,ja,Action,Japanese
18-11-1988,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",14.504,162,7.5,ja,Science Fiction,Japanese
18-11-1988,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",14.504,162,7.5,ja,Fantasy,Japanese
17-11-1988,Queen & Slim,14.502,508,7.2,en,Drama,English
17-11-1988,Queen & Slim,14.502,508,7.2,en,Romance,English
17-11-1988,Queen & Slim,14.502,508,7.2,en,Crime,English
13-11-1988,The Darkness,14.501,526,4.8,en,Horror,English
13-11-1988,The Darkness,14.501,526,4.8,en,Thriller,English
10-11-1988,The Rocker,14.498,467,6,en,Comedy,English
10-11-1988,The Rocker,14.498,467,6,en,Music,English
08-11-1988,Raising Arizona,14.498,1578,7,en,Comedy,English
08-11-1988,Raising Arizona,14.498,1578,7,en,Crime,English
29-10-1988,Batman Unlimited: Mechs vs. Mutants,14.496,61,6.5,en,Animation,English
29-10-1988,Batman Unlimited: Mechs vs. Mutants,14.496,61,6.5,en,Action,English
29-10-1988,Batman Unlimited: Mechs vs. Mutants,14.496,61,6.5,en,Science Fiction,English
21-10-1988,Sapphire Blue,14.496,889,7.2,de,Fantasy,German
21-10-1988,Sapphire Blue,14.496,889,7.2,de,Romance,German
21-10-1988,Sapphire Blue,14.496,889,7.2,de,Science Fiction,German
21-10-1988,Sapphire Blue,14.496,889,7.2,de,Drama,German
21-10-1988,Sapphire Blue,14.496,889,7.2,de,Adventure,German
21-10-1988,Sapphire Blue,14.496,889,7.2,de,Family,German
21-10-1988,Deliver Us from Evil,14.495,100,6.8,ko,Action,Korean
16-10-1988,The International,14.495,950,6.2,en,Action,English
16-10-1988,The International,14.495,950,6.2,en,Thriller,English
16-10-1988,The International,14.495,950,6.2,en,Drama,English
16-10-1988,The International,14.495,950,6.2,en,Crime,English
14-10-1988,Fyre,14.493,749,6.9,en,Documentary,English
14-10-1988,Fyre,14.493,749,6.9,en,TV Movie,English
13-10-1988,Hanging Up,14.493,137,5.3,en,Drama,English
13-10-1988,Hanging Up,14.493,137,5.3,en,Comedy,English
13-10-1988,High Sierra,14.492,224,7.1,en,Action,English
13-10-1988,High Sierra,14.492,224,7.1,en,Adventure,English
13-10-1988,High Sierra,14.492,224,7.1,en,Crime,English
13-10-1988,High Sierra,14.492,224,7.1,en,Drama,English
13-10-1988,High Sierra,14.492,224,7.1,en,Thriller,English
07-10-1988,Cadillac Records,14.492,334,7.2,en,Drama,English
07-10-1988,Cadillac Records,14.492,334,7.2,en,History,English
07-10-1988,Cadillac Records,14.492,334,7.2,en,Music,English
30-09-1988,The Constant Gardener,14.491,1115,7,en,Drama,English
30-09-1988,The Constant Gardener,14.491,1115,7,en,Mystery,English
30-09-1988,The Constant Gardener,14.491,1115,7,en,Thriller,English
21-09-1988,Our Brand Is Crisis,14.489,413,5.9,en,Comedy,English
21-09-1988,Our Brand Is Crisis,14.489,413,5.9,en,Drama,English
10-09-1988,When Angels Sleep,14.483,214,5.6,es,Thriller,Spanish
10-09-1988,When Angels Sleep,14.483,214,5.6,es,Crime,Spanish
08-09-1988,55 Steps,14.483,130,6.8,en,Drama,English
19-08-1988,Sideshow,14.482,0,0,en,Comedy,English
19-08-1988,Sideshow,14.482,0,0,en,Crime,English
19-08-1988,Jurassic Galaxy,14.482,166,5.2,en,Science Fiction,English
19-08-1988,Jurassic Galaxy,14.482,166,5.2,en,Action,English
19-08-1988,Jurassic Galaxy,14.482,166,5.2,en,Adventure,English
13-08-1988,Noelle,14.482,231,6.7,en,Family,English
13-08-1988,Noelle,14.482,231,6.7,en,Comedy,English
13-08-1988,Noelle,14.482,231,6.7,en,Fantasy,English
12-08-1988,Night of the Demons,14.482,120,5,en,Horror,English
12-08-1988,Lords of Chaos,14.479,286,6.7,en,Drama,English
12-08-1988,Lords of Chaos,14.479,286,6.7,en,Music,English
12-08-1988,Lords of Chaos,14.479,286,6.7,en,Horror,English
12-08-1988,Lords of Chaos,14.479,286,6.7,en,Thriller,English
05-08-1988,Desperate Measures,14.478,191,5.9,en,Action,English
05-08-1988,Desperate Measures,14.478,191,5.9,en,Drama,English
05-08-1988,Desperate Measures,14.478,191,5.9,en,Thriller,English
01-08-1988,Something's Gotta Give,14.475,1273,6.6,en,Drama,English
01-08-1988,Something's Gotta Give,14.475,1273,6.6,en,Comedy,English
01-08-1988,Something's Gotta Give,14.475,1273,6.6,en,Romance,English
29-07-1988,M*A*S*H,14.475,746,7,en,Comedy,English
29-07-1988,M*A*S*H,14.475,746,7,en,Drama,English
29-07-1988,M*A*S*H,14.475,746,7,en,War,English
23-07-1988,Unsane,14.473,1240,6.3,en,Horror,English
23-07-1988,Unsane,14.473,1240,6.3,en,Thriller,English
16-07-1988,Burn the Stage: The Movie,14.471,332,8.9,ko,Documentary,Korean
16-07-1988,Burn the Stage: The Movie,14.471,332,8.9,ko,Music,Korean
15-07-1988,Wildcats,14.471,138,6.3,en,Comedy,English
15-07-1988,The Disappearance of Alice Creed,14.467,422,6.5,en,Crime,English
15-07-1988,The Disappearance of Alice Creed,14.467,422,6.5,en,Drama,English
15-07-1988,The Disappearance of Alice Creed,14.467,422,6.5,en,Thriller,English
09-07-1988,Eating Out: The Open Weekend,14.466,52,6,en,Comedy,English
09-07-1988,Eating Out: The Open Weekend,14.466,52,6,en,Romance,English
06-07-1988,Chasers,14.466,106,5.2,en,Comedy,English
06-07-1988,Chasers,14.466,106,5.2,en,Romance,English
29-06-1988,Rescue Dawn,14.465,937,6.9,en,Adventure,English
29-06-1988,Rescue Dawn,14.465,937,6.9,en,Drama,English
29-06-1988,Rescue Dawn,14.465,937,6.9,en,War,English
21-06-1988,Kajillionaire,14.463,276,6.2,en,Crime,English
21-06-1988,Kajillionaire,14.463,276,6.2,en,Drama,English
21-06-1988,Kajillionaire,14.463,276,6.2,en,Comedy,English
17-06-1988,Saint☆Young Men,14.463,48,7.9,ja,Animation,Japanese
17-06-1988,Saint☆Young Men,14.463,48,7.9,ja,Comedy,Japanese
10-06-1988,The Land Before Time III: The Time of the Great Giving,14.462,309,6.3,en,Animation,English
10-06-1988,The Land Before Time III: The Time of the Great Giving,14.462,309,6.3,en,Adventure,English
10-06-1988,The Land Before Time III: The Time of the Great Giving,14.462,309,6.3,en,Family,English
10-06-1988,Leave No Trace,14.46,907,6.7,en,Drama,English
09-06-1988,Air Bud: Spikes Back,14.46,105,5.1,en,Comedy,English
09-06-1988,Air Bud: Spikes Back,14.46,105,5.1,en,Family,English
03-06-1988,Dedicated to my ex,14.458,454,8.4,es,Drama,Spanish
